CASE ID,SOURCE,DEPARTMENT,WORK GROUP,REQUEST TYPE,CATEGORY,TYPE,DETAIL,CREATION DATE,CREATION TIME,CREATION MONTH,CREATION YEAR,STATUS,EXCEEDED EST TIMEFRAME,CLOSED DATE,CLOSED MONTH,CLOSED YEAR,DAYS TO CLOSE,STREET ADDRESS,ZIP CODE,NEIGHBORHOOD,COUNTY,COUNCIL DISTRICT,POLICE DISTRICT,PARCEL ID NO,LATITUDE,LONGITUDE,CASE URL,30-60-90 Days Open Window,ADDRESS WITH GEOCODE
2020094914,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/10/20,5:05 PM,7,2020,RESOL,Y,7/24/20,7,2020,14,23 E Linwood Blvd,64111,Broadway Gillham,Jackson,4,Central,216247,39.068177,-94.584237,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020094914,,"23 E Linwood Blvd64111
(39.068177, -94.584237)"
2020098896,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,9:01 AM,7,2020,RESOL,N,7/24/20,7,2020,4,9550 NW Prairie View Rd,64153,KCI & 2nd Creek,Platte,2,North,263644,39.265795,-94.667185,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098896,,"9550 NW Prairie View Rd64153
(39.265795, -94.667185)"
2020098781,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/19/20,7:12 PM,7,2020,RESOL,N,7/24/20,7,2020,5,128 W 63rd St,64113,Morningside,Jackson,6,Metro,106807,39.014424,-94.589893,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098781,,"128 W 63rd St64113
(39.014424, -94.589893)"
2020098687,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,5:31 PM,7,2020,RESOL,N,7/24/20,7,2020,6,7425 Broadway,64114,Tower Homes,Jackson,6,Metro,112605,38.993041,-94.593514,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098687,,"7425 Broadway64114
(38.993041, -94.593514)"
2020098637,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,1:47 PM,7,2020,RESOL,N,7/24/20,7,2020,6,8301 N St Clair Ave,64151,The Coves,Platte,2,North,208877,39.245584,-94.645713,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098637,,"8301 N St Clair Ave64151
(39.245584, -94.645713)"
2020098620,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,1:05 PM,7,2020,RESOL,N,7/24/20,7,2020,6,3525 Walnut St,64111,Hanover Place,Jackson,4,Central,132031,39.062547,-94.584217,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098620,,"3525 Walnut St64111
(39.062547, -94.584217)"
2020098561,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,10:07 AM,7,2020,RESOL,N,7/24/20,7,2020,6,8598 N Church Rd,64157,Shoal Creek,Clay,1,Shoal Creek,212032,39.247403,-94.457352,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098561,,"8598 N Church Rd64157
(39.247403, -94.457352)"
2020098560,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,10:06 AM,7,2020,RESOL,N,7/24/20,7,2020,6,207 Southwest Blvd,64108,Crossroads,Jackson,4,Central,173061,39.088967,-94.586598,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098560,,"207 Southwest Blvd64108
(39.088967, -94.586598)"
2020098553,WEB,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,9:20 AM,7,2020,RESOL,N,7/24/20,7,2020,6,111 E Linwood Blvd,64111,Broadway Gillham,Jackson,4,Central,216242,39.067076,-94.583605,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098553,,"111 E Linwood Blvd64111
(39.067076, -94.583605)"
2020098494,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,5:34 PM,7,2020,RESOL,N,7/24/20,7,2020,7,5108 NE Vivion Rd,64119,Ravenwood-Somerset,Clay,1,Shoal Creek,283911,35.797519,-103.890579,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098494,,"5108 NE Vivion Rd64119
(35.797519, -103.890579)"
2020098018,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,9:41 AM,7,2020,RESOL,N,7/24/20,7,2020,7,8500 N Church Rd,64157,Shoal Creek,Clay,1,Shoal Creek,212034,39.246395,-94.458784,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098018,,"8500 N Church Rd64157
(39.246395, -94.458784)"
2020101150,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/23/20,12:46 PM,7,2020,RESOL,N,7/24/20,7,2020,1,30 W Pershing Rd,64108,Crown Center,Jackson,4,Central,239600,39.085083,-94.585731,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020101150,,"30 W Pershing Rd64108
(39.085083, -94.585731)"
2020100080,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,4:55 PM,7,2020,RESOL,N,7/24/20,7,2020,3,9851 NE Barry Rd,64158,Shoal Creek,Clay,1,Shoal Creek,97661,39.24403,-94.462487,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100080,,"9851 NE Barry Rd64158
(39.24403, -94.462487)"
2020099904,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,1:51 PM,7,2020,RESOL,N,7/24/20,7,2020,3,10123 State Line Rd,64114,Lea Manor,Jackson,6,South,153176,38.944182,-94.607493,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099904,,"10123 State Line Rd64114
(38.944182, -94.607493)"
2020099586,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,9:02 AM,7,2020,RESOL,N,7/24/20,7,2020,3,340 W 75th St,64114,Tower Homes,Jackson,6,Metro,112606,38.992611,-94.593545,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099586,,"340 W 75th St64114
(38.992611, -94.593545)"
2020099434,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,5:39 PM,7,2020,RESOL,N,7/24/20,7,2020,4,1301 W 103rd St,64114,Lea Manor,Jackson,6,South,153182,38.941684,-94.607089,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099434,,"1301 W 103rd St64114
(38.941684, -94.607089)"
2020099409,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,4:57 PM,7,2020,RESOL,N,7/24/20,7,2020,4,5757 Troost Ave,64110,Eastern 49-63,Jackson,5,Metro,256274,39.022274,-94.573713,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099409,,"5757 Troost Ave64110
(39.022274, -94.573713)"
2020098842,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,8:24 AM,7,2020,RESOL,N,7/24/20,7,2020,4,9207 NE M 152 Hwy,64158,Shoal Creek,Clay,1,Shoal Creek,238896,39.244221,-94.468403,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098842,,"9207 NE M 152 Hwy64158
(39.244221, -94.468403)"
2020098564,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,10:35 AM,7,2020,RESOL,N,7/24/20,7,2020,6,1700 W 133rd St,64145,Martin City,Jackson,6,South,215177,38.887725,-94.605527,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098564,,"1700 W 133rd St64145
(38.887725, -94.605527)"
2020098546,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,8:51 AM,7,2020,RESOL,N,7/24/20,7,2020,6,9800 NW Prairie View Rd,64153,KCI & 2nd Creek,Platte,2,North,252629,39.274145,-94.672281,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098546,,"9800 NW Prairie View Rd64153
(39.274145, -94.672281)"
2020098022,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,9:43 AM,7,2020,RESOL,N,7/24/20,7,2020,7,21 NE Vivion Rd,64116,Briarcliff And Claymont,Clay,1,North,83756,39.180481,-94.580021,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098022,,"21 NE Vivion Rd64116
(39.180481, -94.580021)"
2020097192,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/15/20,5:28 PM,7,2020,RESOL,Y,7/24/20,7,2020,9,1018 Westport Rd,64111,Volker,Jackson,4,Central,131483,39.050682,-94.598833,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020097192,,"1018 Westport Rd64111
(39.050682, -94.598833)"
2020096275,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/14/20,3:04 PM,7,2020,RESOL,Y,7/24/20,7,2020,10,11601 E US 40 Hwy,64133,Sterling Acres,Jackson,3,East,261889,39.045123,-94.442904,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020096275,,"11601 E US 40 Hwy64133
(39.045123, -94.442904)"
2020096129,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/14/20,12:43 PM,7,2020,RESOL,Y,7/24/20,7,2020,10,203 NE Englewood Rd,64118,Davidson,Clay,1,North,247554,39.194128,-94.578891,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020096129,,"203 NE Englewood Rd64118
(39.194128, -94.578891)"
2020095736,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/13/20,4:46 PM,7,2020,RESOL,Y,7/24/20,7,2020,11,8801 NE Birmingham Rd,64161,Birmingham Bottoms,Clay,1,Shoal Creek,254781,39.15636,-94.476184,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020095736,,"8801 NE Birmingham Rd64161
(39.15636, -94.476184)"
2020100713,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,4:59 PM,7,2020,RESOL,N,7/24/20,7,2020,2,4811 N Oak Trfy,64118,Davidson,Clay,1,Shoal Creek,243943,39.182966,-94.574166,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100713,,"4811 N Oak Trfy64118
(39.182966, -94.574166)"
2020100504,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,12:47 PM,7,2020,RESOL,N,7/24/20,7,2020,2,8025 Hickman Mills Dr,64132,Marlborough Heights/Marlborough Pride,Jackson,5,Metro,257822,38.981233,-94.55812,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100504,,"8025 Hickman Mills Dr64132
(38.981233, -94.55812)"
2020100460,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,11:51 AM,7,2020,RESOL,N,7/24/20,7,2020,2,2711 Indiana Ave,64128,Ingleside,Jackson,3,East,257650,39.076516,-94.542957,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100460,,"2711 Indiana Ave64128
(39.076516, -94.542957)"
2020100121,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,6:08 PM,7,2020,RESOL,N,7/24/20,7,2020,3,7500 Wornall Rd,64114,Ward Parkway,Jackson,6,Metro,119825,38.992064,-94.59491,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100121,,"7500 Wornall Rd64114
(38.992064, -94.59491)"
2020100978,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/23/20,10:09 AM,7,2020,RESOL,N,7/23/20,7,2020,0,3834 Main St,64111,Hanover Place,Jackson,4,Central,132313,39.057049,-94.586501,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100978,,"3834 Main St64111
(39.057049, -94.586501)"
2020100767,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,6:30 PM,7,2020,RESOL,N,7/23/20,7,2020,1,4001 Broadway Blvd,64111,Old Westport,Jackson,4,Central,132701,39.054235,-94.590602,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100767,,"4001 Broadway Blvd64111
(39.054235, -94.590602)"
2020100714,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,5:00 PM,7,2020,RESOL,N,7/23/20,7,2020,1,1036 N Agnes Ave,64120,Northeast Industrial District,Jackson,4,East,38640,39.127475,-94.545816,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100714,,"1036 N Agnes Ave64120
(39.127475, -94.545816)"
2020100710,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,4:55 PM,7,2020,RESOL,N,7/23/20,7,2020,1,4600 NE Vivion Rd,64119,Foxwoods-Carriage Hills,Clay,1,Shoal Creek,80908,39.188459,-94.525455,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100710,,"4600 NE Vivion Rd64119
(39.188459, -94.525455)"
2020100549,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,1:41 PM,7,2020,RESOL,N,7/23/20,7,2020,1,3751 Prospect Ave,64128,Oak Park Northwest,Jackson,3,East,29051,39.057352,-94.553108,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100549,,"3751 Prospect Ave64128
(39.057352, -94.553108)"
2020093375,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/8/20,12:58 PM,7,2020,RESOL,Y,7/23/20,7,2020,15,12040 E 86th St,64138,Highview Estates,Jackson,5,South,67243,38.965178,-94.438417,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020093375,,"12040 E 86th St64138
(38.965178, -94.438417)"
2020100711,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,4:56 PM,7,2020,RESOL,N,7/23/20,7,2020,1,9600 N Oak Trfy,64155,Meadowbrook Heights,Clay,2,North,261266,39.268469,-94.576383,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100711,,"9600 N Oak Trfy64155
(39.268469, -94.576383)"
2020100090,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,5:07 PM,7,2020,RESOL,N,7/23/20,7,2020,2,8815 State Line Rd,64114,Western Hills,Jackson,6,Metro,255373,38.968306,-94.606945,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100090,,"8815 State Line Rd64114
(38.968306, -94.606945)"
2020099896,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,1:48 PM,7,2020,RESOL,N,7/23/20,7,2020,2,8329 N Congress Ave,64152,Platte Ridge,Platte,2,North,217193,39.245676,-94.667809,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099896,,"8329 N Congress Ave64152
(39.245676, -94.667809)"
2020100880,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/23/20,8:39 AM,7,2020,RESOL,N,7/23/20,7,2020,0,7044 Troost Ave,64131,Holmes Park,Jackson,6,Metro,111547,38.99907,-94.575621,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100880,,"7044 Troost Ave64131
(38.99907, -94.575621)"
2020100083,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,5:01 PM,7,2020,RESOL,N,7/23/20,7,2020,2,7805 NW 97th Ter,64153,KCI & 2nd Creek,Platte,2,North,172000,39.269706,-94.670187,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100083,,"7805 NW 97th Ter64153
(39.269706, -94.670187)"
2020098916,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,9:22 AM,7,2020,RESOL,N,7/23/20,7,2020,3,5300 N Chouteau Trfy,64119,Country Club Estates And Big Shoal,Clay,1,Shoal Creek,256269,39.190785,-94.545471,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098916,,"5300 N Chouteau Trfy64119
(39.190785, -94.545471)"
2020095883,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/14/20,9:01 AM,7,2020,RESOL,Y,7/23/20,7,2020,9,535 Westport Rd A,64111,Old Westport,Jackson,4,Central,228236,39.051838,-94.592825,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020095883,,"535 Westport Rd
A 64111
(39.051838, -94.592825)"
2020100538,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/22/20,1:26 PM,7,2020,RESOL,N,7/22/20,7,2020,0,1350 E 17th St,64108,,Jackson,3,Central,12252,39.092472,-94.567172,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100538,,"1350 E 17th St64108
(39.092472, -94.567172)"
2020100141,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,6:36 PM,7,2020,RESOL,N,7/22/20,7,2020,1,333 W Pershing Rd,64108,Crown Center,Jackson,4,Central,240682,39.081815,-94.589584,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100141,,"333 W Pershing Rd64108
(39.081815, -94.589584)"
2020099585,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,9:01 AM,7,2020,RESOL,N,7/22/20,7,2020,1,3441 Main St,64111,Broadway Gillham,Jackson,4,Central,127884,39.064225,-94.585322,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099585,,"3441 Main St64111
(39.064225, -94.585322)"
2020099373,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,4:24 PM,7,2020,RESOL,N,7/22/20,7,2020,2,10615 Blue Ridge Blvd,64134,Hickman Mills South,Jackson,6,South,256180,38.930798,-94.507242,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099373,,"10615 Blue Ridge Blvd64134
(38.930798, -94.507242)"
2020099267,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/20/20,2:51 PM,7,2020,RESOL,N,7/22/20,7,2020,2,1102 Emanuel Cleaver II Blvd,64110,Manheim Park,Jackson,3,Central,138001,39.042042,-94.572541,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099267,,"1102 Emanuel Cleaver II Blvd64110
(39.042042, -94.572541)"
2020098565,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/18/20,10:37 AM,7,2020,RESOL,N,7/22/20,7,2020,4,7960 Wornall Rd,64114,West Waldo,Jackson,6,Metro,214910,38.983647,-94.595295,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098565,,"7960 Wornall Rd64114
(38.983647, -94.595295)"
2020098498,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,5:46 PM,7,2020,RESOL,N,7/22/20,7,2020,5,312 W 8th St BLDG,64105,CBD Downtown,Jackson,4,Central,244542,39.104926,-94.586778,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098498,,"312 W 8th St
BLDG 64105
(39.104926, -94.586778)"
2020098488,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,5:17 PM,7,2020,RESOL,N,7/22/20,7,2020,5,1704 Grand Blvd,64108,Crossroads,Jackson,4,Central,122745,39.093094,-94.581638,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098488,,"1704 Grand Blvd64108
(39.093094, -94.581638)"
2020098484,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/17/20,5:07 PM,7,2020,RESOL,N,7/22/20,7,2020,5,550 E 105th St,64131,Bridlespur,Jackson,6,South,153962,38.938977,-94.585473,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020098484,,"550 E 105th St64131
(38.938977, -94.585473)"
2020094363,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/9/20,6:16 PM,7,2020,RESOL,Y,7/22/20,7,2020,13,705 E 75th St,64131,Tower Homes,Jackson,6,Metro,117582,38.991406,-94.57972,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020094363,,"705 E 75th St64131
(38.991406, -94.57972)"
2020093798,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/9/20,8:58 AM,7,2020,RESOL,Y,7/22/20,7,2020,13,2600 E Gregory Blvd,64132,Self Help Neighborhood Council,Jackson,5,Metro,3087,38.998287,-94.556528,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020093798,,"2600 E Gregory Blvd64132
(38.998287, -94.556528)"
2020093089,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/8/20,8:55 AM,7,2020,RESOL,Y,7/22/20,7,2020,14,5401 Blue Pkwy,64130,Brown Estates,Jackson,5,Metro,33609,39.034089,-94.521381,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020093089,,"5401 Blue Pkwy64130
(39.034089, -94.521381)"
2020092752,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/7/20,1:52 PM,7,2020,RESOL,Y,7/22/20,7,2020,15,5524 N Antioch Rd,64118,Davidson,Clay,1,Shoal Creek,210586,39.19362,-94.549442,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020092752,,"5524 N Antioch Rd64118
(39.19362, -94.549442)"
2020091911,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/6/20,10:55 AM,7,2020,RESOL,Y,7/22/20,7,2020,16,14201 E US 40 Hwy,64136,Little Blue,Jackson,5,East,62934,39.034053,-94.414295,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020091911,,"14201 E US 40 Hwy64136
(39.034053, -94.414295)"
2020100091,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,5:08 PM,7,2020,RESOL,N,7/22/20,7,2020,1,850 Main St,64105,CBD Downtown,Jackson,4,Central,258854,39.103895,-94.583519,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100091,,"850 Main St64105
(39.103895, -94.583519)"
2020100041,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,4:11 PM,7,2020,RESOL,N,7/22/20,7,2020,1,4301 N Holmes St,64116,Crestview,Clay,4,Shoal Creek,84316,39.171997,-94.570753,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020100041,,"4301 N Holmes St64116
(39.171997, -94.570753)"
2020099992,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,3:12 PM,7,2020,RESOL,N,7/22/20,7,2020,1,2636 Van Brunt Blvd,64127,East Community Team South,Jackson,3,East,20577,39.076342,-94.521028,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099992,,"2636 Van Brunt Blvd64127
(39.076342, -94.521028)"
2020099902,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,1:50 PM,7,2020,RESOL,N,7/22/20,7,2020,1,1713 Westport Rd,64111,West Plaza,Jackson,4,Central,141355,39.049968,-94.606065,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099902,,"1713 Westport Rd64111
(39.049968, -94.606065)"
2020099855,PHONE,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,1:13 PM,7,2020,RESOL,N,7/22/20,7,2020,1,2415 NE Vivion Rd,64118,Antioch Acres,Clay,1,Shoal Creek,87721,39.184867,-94.549698,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099855,,"2415 NE Vivion Rd64118
(39.184867, -94.549698)"
2020099653,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,9:52 AM,7,2020,RESOL,N,7/22/20,7,2020,1,5101 Troost Ave,64110,Eastern 49-63,Jackson,5,Metro,146285,39.034166,-94.573006,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099653,,"5101 Troost Ave64110
(39.034166, -94.573006)"
2020099589,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,9:05 AM,7,2020,RESOL,N,7/22/20,7,2020,1,11100 View High Dr,64134,Longview,Jackson,6,South,71143,38.91895,-94.460111,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099589,,"11100 View High Dr64134
(38.91895, -94.460111)"
2020099580,EMAIL,Health,Health-Communicable Disease Control-,Public Health-Disease Control-All,Public Health,Disease Control,All,7/21/20,8:57 AM,7,2020,RESOL,N,7/22/20,7,2020,1,4411 NW Barry Rd,64151,The Coves,Platte,2,North,260992,39.246067,-94.631746,http://city.kcmo.org/kc/ActionCenterRequest/CaseInfo.aspx?CaseID=2020099580,,"4411 NW Barry Rd64151
(39.246067, -94.631746)"
